#MObsID& ObsID& Target& Obs.Date& LMJD& MJD& PlanId& spId& FiberId& Band& RAdeg& DEdeg& snr& objType& magType& mag1& mag2& mag3& mag4& mag5& mag6& mag7& tsource& FiberType& tfrom& tcomment& offsets& offsetsv& RAOdeg& DEOdeg& Tefflasp& e_Tefflasp& logglasp& e_logglasp& [Fe/H]& e_[Fe/H]& vsini& RVb0& e_RVb0& RVb1& e_RVb1& f_RVb& RVr0& e_RVr0& RVr1& e_RVr1& f_RVr& RVbr0& e_RVbr0& RVbr1& e_RVbr1& f_RVbr& RVlasp0& e_RVlasp0& RVlasp1& e_RVlasp1& coadd& alphacnn& Teffcnn& loggcnn& [Fe/H]cnn& [C/Fe]& [N/Fe]& [O/Fe]& [Mg/Fe]& [Al/Fe]& [Si/Fe]& [S/Fe]& [Ca/Fe]& [Ti/Fe]& [Cr/Fe]& [Ni/Fe]& [Cu/Fe]& GaiaDR2& Gmag& SPLUS-IDs& RAJ2000& DEJ2000& mag_psf_u& emag_psf_u& s2n_psf_u& CLASS_STAR_u& mag_psf_J0378& emag_psf_J0378& s2n_psf_J0378& CLASS_STAR_J0378& mag_psf_J0395& emag_psf_J0395& s2n_psf_J0395& CLASS_STAR_J0395& mag_psf_J0410& emag_psf_J0410& s2n_psf_J0410& CLASS_STAR_J0410& mag_psf_J0430& emag_psf_J0430& s2n_psf_J0430& CLASS_STAR_J0430& mag_psf_g& emag_psf_g& s2n_psf_g& CLASS_STAR_g& mag_psf_J0515& emag_psf_J0515& s2n_psf_J0515& CLASS_STAR_J0515& mag_psf_r& emag_psf_r& s2n_psf_r& CLASS_STAR_r& mag_psf_J0660& emag_psf_J0660& s2n_psf_J0660& CLASS_STAR_J0660& mag_psf_i& emag_psf_i& s2n_psf_i& CLASS_STAR_i& mag_psf_J0861& emag_psf_J0861& s2n_psf_J0861& CLASS_STAR_J0861& mag_psf_z& emag_psf_z& s2n_psf_z& CLASS_STAR_z& EBV_SCH
  654508244B &  654508244 &  J135053.03-070445.6 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  8 &  244 &  B &  207.72099 &  -7.0793534 &  27.39 &  Star &  gri &  13.81 &  13.29 &  13.14 &  99.0 &  99.0 &  99.0 &  99.0 &  ps1 &  Obj &  ps1 &  - &  0 &  0.0 &  207.7209892 &  -7.0793534 &  5330.13 &  53.29 &  4.116 &  0.065 &  0.46 &  0.039 &  -9999.0 &  -26.29 &  0.97 &  -20.19 &  1.19 &  0 &  -25.04 &  1.5 &  -20.27 &  1.96 &  0 &  -26.0 &  1.3 &  -20.14 &  1.59 &  0 &  -27.04 &  1.11 &  -19.95 &  1.41 &  1 &  -0.032 &  5304.92 &  4.239 &  0.365 &  -0.01054 &  0.1308 &  -9999.0 &  0.02896 &  -9999.0 &  0.01916 &  -9999.0 &  -0.05739 &  -9999.0 &  -9999.0 &  0.04695 &  -9999.0 &  3619972129842158976 &  13.354561& SPLUS-n06s43_000012743& 207.72100830& -7.07934570& 15.76118& 0.00900& 120.33334& 1.00& 15.45818& 0.00900& 120.33334& 1.00& 15.13918& 0.01000& 108.30000& 1.00& 14.54631& 0.01100& 98.45454& 1.00& 14.35931& 0.01100& 98.45454& 1.00& 13.93631& 0.01300& 83.30769& 1.00& 13.75731& 0.01100& 98.45454& 1.00& 13.34590& 0.01500& 72.20000& 1.00& 13.28990& 0.01300& 83.30769& 1.00& -999& -999& -999& -999& 13.16882& 0.01500& 72.20000& 1.00& 13.14682& 0.01800& 60.16667& 1.00& -999
  654508245B &  654508245 &  J135057.94-071237.7 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  8 &  245 &  B &  207.74145 &  -7.2104909 &  35.17 &  Star &  gri &  13.78 &  13.94 &  13.36 &  99.0 &  99.0 &  99.0 &  99.0 &  ps1 &  Obj &  ps1 &  - &  0 &  0.0 &  207.7414545 &  -7.2104909 &  5882.58 &  33.96 &  4.295 &  0.04 &  -0.639 &  0.024 &  -9999.0 &  -1.08 &  0.67 &  5.02 &  0.96 &  0 &  0.56 &  1.27 &  5.33 &  1.78 &  0 &  -0.86 &  0.82 &  5.0 &  1.22 &  0 &  -1.82 &  0.72 &  5.27 &  1.13 &  1 &  0.069 &  5889.42 &  4.427 &  -0.585 &  0.07091 &  0.28081 &  -9999.0 &  0.11732 &  -9999.0 &  0.07274 &  -9999.0 &  0.10744 &  -9999.0 &  -9999.0 &  -0.03558 &  -9999.0 &  3619952716589966080 &  13.33534& SPLUS-n06s43_000012734& 207.74147034& -7.21045589& 14.89808& 0.01000& 108.30000& 1.00& 14.52409& 0.01000& 108.30000& 1.00& 14.44508& 0.01300& 83.30769& 1.00& 14.06844& 0.01300& 83.30769& 1.00& 13.99644& 0.01200& 90.25000& 1.00& 13.77644& 0.01300& 83.30769& 1.00& 13.60944& 0.01300& 83.30769& 1.00& 13.38401& 0.01600& 67.68750& 1.00& 13.36201& 0.01300& 83.30769& 1.00& 13.26709& 0.01600& 67.68750& 1.00& 13.25988& 0.01600& 67.68750& 1.00& 13.24788& 0.01800& 60.16667& 1.00& -999
  654508247B &  654508247 &  J135025.71-070111.5 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  8 &  247 &  B &  207.60714 &  -7.0198791 &  16.05 &  Star &  Kpg &  13.25 &  13.22 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.6071389 &  -7.0198791 &  4868.67 &  75.04 &  4.79 &  0.096 &  0.318 &  0.058 &  -9999.0 &  17.94 &  1.85 &  24.04 &  1.97 &  0 &  19.36 &  3.06 &  24.13 &  3.3 &  0 &  18.46 &  1.97 &  24.32 &  2.17 &  0 &  17.13 &  1.41 &  24.22 &  1.66 &  1 &  -0.042 &  5020.62 &  4.558 &  0.094 &  0.00486 &  0.0477 &  -9999.0 &  -0.01254 &  -9999.0 &  -0.03738 &  -9999.0 &  -0.02979 &  -9999.0 &  -9999.0 &  0.02975 &  -9999.0 &  3620023291492595712 &  13.329484& SPLUS-n06s43_000004491& 207.60716248& -7.01989555& 16.13150& 0.00900& 120.33334& 1.00& 15.89650& 0.01000& 108.30000& 1.00& 15.56650& 0.01100& 98.45454& 1.00& 14.82997& 0.01100& 98.45454& 1.00& 14.62197& 0.01000& 108.30000& 1.00& 14.04597& 0.01200& 90.25000& 1.00& 13.90897& 0.01100& 98.45454& 1.00& 13.31332& 0.01500& 72.20000& 1.00& 13.23032& 0.01400& 77.35714& 1.00& -999& -999& -999& -999& 13.01941& 0.01400& 77.35714& 1.00& 12.98441& 0.01600& 67.68750& 1.00& -999
  654509001B &  654509001 &  J135135.86-063124.5 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  1 &  B &  207.89946 &  -6.523499 &  19.02 &  Star &  Kpg &  13.49 &  13.44 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.8994564 &  -6.523499 &  4877.58 &  -9999.0 &  3.284 &  -9999.0 &  -0.421 &  -9999.0 &  -9999.0 &  -43.58 &  1.4 &  -37.01 &  1.61 &  0 &  -40.56 &  1.05 &  -35.77 &  1.61 &  0 &  -42.91 &  1.24 &  -36.91 &  1.52 &  0 &  -43.21 &  -9999.0 &  -36.04 &  9999.0 &  1 &  0.237 &  4924.61 &  3.077 &  -0.44 &  0.11353 &  -0.01629 &  0.41254 &  0.34778 &  0.31536 &  0.1927 &  0.2551 &  0.23368 &  0.18088 &  -0.03255 &  0.07098 &  0.04627 &  3620418084886191360 &  13.546293& SPLUS-n06s43_000010869& 207.89942932& -6.52348280& 16.12092& 0.01000& 108.30000& 1.00& 15.72392& 0.01100& 98.45454& 1.00& 15.59892& 0.01300& 83.30769& 1.00& 14.87336& 0.01000& 108.30000& 1.00& 14.74236& 0.01800& 60.16667& 1.00& 14.22136& 0.00900& 120.33334& 1.00& 14.01236& 0.01200& 90.25000& 1.00& 13.54594& 0.01600& 67.68750& 1.00& 13.48494& 0.01400& 77.35714& 1.00& 13.28226& 0.01500& 72.20000& 1.00& 13.19704& 0.01500& 72.20000& 1.00& 13.17204& 0.01500& 72.20000& 1.00& -999
  654509016B &  654509016 &  J135119.13-062502.3 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  16 &  B &  207.82974 &  -6.4173134 &  49.53 &  Star &  Kpg &  12.37 &  12.31 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.8297369 &  -6.4173134 &  5819.32 &  43.13 &  4.054 &  0.048 &  -0.34 &  0.03 &  -9999.0 &  -47.89 &  0.69 &  -41.32 &  1.06 &  0 &  -45.4 &  0.46 &  -40.6 &  1.3 &  0 &  -47.51 &  0.72 &  -41.51 &  1.14 &  0 &  -48.33 &  0.94 &  -41.16 &  1.45 &  1 &  0.033 &  5735.67 &  4.147 &  -0.301 &  0.04496 &  -0.04644 &  -9999.0 &  0.07093 &  -9999.0 &  0.02174 &  -9999.0 &  0.02565 &  -9999.0 &  -9999.0 &  0.02491 &  -9999.0 &  3620431656982859904 &  12.395096& SPLUS-n06s43_000017887& 207.82969666& -6.41732216& 14.11026& 0.00900& 120.33334& 1.00& 13.70026& 0.00900& 120.33334& 1.00& 13.63426& 0.01200& 90.25000& 1.00& 13.16853& 0.01200& 90.25000& 1.00& 13.10553& 0.01300& 83.30769& 1.00& 12.82153& 0.01300& 83.30769& 1.00& 12.65753& 0.01700& 63.70588& 1.00& -999& -999& -999& -999& 12.41502& 0.02000& 54.15000& 1.00& -999& -999& -999& -999& 12.28447& 0.02200& 49.22727& 1.00& -999& -999& -999& -999& -999
  654509023B &  654509023 &  J135014.54-063618.3 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  23 &  B &  207.56058 &  -6.6051101 &  55.12 &  Star &  Kpg &  10.89 &  10.82 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.5605837 &  -6.6051101 &  5111.31 &  46.01 &  4.75 &  0.05 &  -0.178 &  0.031 &  -9999.0 &  -14.16 &  0.81 &  -7.59 &  1.14 &  0 &  -12.73 &  0.43 &  -7.94 &  1.29 &  0 &  -13.91 &  0.97 &  -7.91 &  1.31 &  0 &  -14.81 &  1.01 &  -7.64 &  1.49 &  1 &  0.018 &  5097.54 &  4.624 &  -0.189 &  -0.02607 &  -0.05875 &  -9999.0 &  0.03878 &  -9999.0 &  -0.03341 &  -9999.0 &  0.00941 &  -9999.0 &  -9999.0 &  -0.00773 &  -9999.0 &  3620424063480586112 &  10.914842& SPLUS-n06s43_000029597& 207.56057739& -6.60504913& -999& -999& -999& -999& 13.17375& 0.01100& 98.45454& 1.00& 12.93575& 0.01500& 72.20000& 1.00& 12.25928& 0.01500& 72.20000& 1.00& 12.12428& 0.01700& 63.70588& 1.00& -999& -999& -999& -999& 11.43928& 0.01800& 60.16667& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  654509026B &  654509026 &  J135035.51-060739.7 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  26 &  B &  207.64797 &  -6.1277187 &  52.12 &  Star &  Kpg &  12.58 &  12.5 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.6479677 &  -6.1277187 &  5915.42 &  33.63 &  4.047 &  0.037 &  -0.096 &  0.023 &  -9999.0 &  -4.97 &  0.58 &  1.6 &  0.99 &  0 &  -2.84 &  0.49 &  1.96 &  1.32 &  0 &  -4.72 &  0.72 &  1.28 &  1.14 &  0 &  -5.79 &  0.73 &  1.38 &  1.32 &  1 &  0.016 &  5913.91 &  4.166 &  -0.018 &  0.03492 &  0.10669 &  -9999.0 &  0.02553 &  -9999.0 &  0.03382 &  -9999.0 &  0.01665 &  -9999.0 &  -9999.0 &  0.03814 &  -9999.0 &  3620653517813467008 &  12.578752& SPLUS-n06s43_000017682& 207.64801025& -6.12774420& 14.33960& 0.01200& 90.25000& 1.00& 13.91860& 0.01100& 98.45454& 1.00& 13.84019& 0.01600& 67.68750& 1.00& 13.32371& 0.01700& 63.70588& 1.00& 13.25571& 0.02000& 54.15000& 1.00& 12.94982& 0.01900& 57.00000& 1.00& 12.80071& 0.02200& 49.22727& 1.00& -999& -999& -999& -999& 12.61179& 0.02600& 41.65385& 1.00& -999& -999& -999& -999& 12.52948& 0.02900& 37.34483& 1.00& -999& -999& -999& -999& -999
  654509034B &  654509034 &  J135100.48-055237.4 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  34 &  B &  207.75201 &  -5.8770819 &  12.13 &  Star &  gri &  14.97 &  14.54 &  14.41 &  99.0 &  99.0 &  99.0 &  99.0 &  ps1 &  Obj &  ps1 &  - &  0 &  0.0 &  207.7520095 &  -5.8770819 &  5687.73 &  86.56 &  4.551 &  0.115 &  -0.726 &  0.071 &  -9999.0 &  43.35 &  2.07 &  49.92 &  2.23 &  0 &  44.7 &  1.84 &  49.5 &  2.21 &  0 &  43.31 &  1.57 &  49.31 &  1.8 &  0 &  42.38 &  1.54 &  49.55 &  1.89 &  1 &  0.185 &  5384.95 &  4.139 &  -0.573 &  0.08532 &  -0.12122 &  -9999.0 &  0.25403 &  -9999.0 &  0.17623 &  -9999.0 &  0.20007 &  -9999.0 &  -9999.0 &  0.04087 &  -9999.0 &  3620676122226510336 &  14.608001& SPLUS-n05s43_000002171& 207.75202942& -5.87708759& 16.42992& 0.01300& 83.30769& 1.00& 16.07492& 0.01300& 83.30769& 1.00& 16.04892& 0.01800& 60.16667& 1.00& 15.50366& 0.01600& 67.68750& 1.00& 15.43165& 0.01500& 72.20000& 1.00& 15.12265& 0.01000& 108.30000& 1.00& 14.92566& 0.01100& 98.45454& 1.00& 14.64379& 0.01100& 98.45454& 1.00& 14.59879& 0.01200& 90.25000& 1.00& 14.46865& 0.01300& 83.30769& 1.00& 14.44683& 0.01200& 90.25000& 1.00& 14.42783& 0.01800& 60.16667& 1.00& -999
  654509040B &  654509040 &  J135023.76-060203.5 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  40 &  B &  207.59902 &  -6.0343279 &  43.6 &  Star &  Kpg &  12.89 &  12.82 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.5990201 &  -6.0343279 &  4948.72 &  52.4 &  3.617 &  0.06 &  -0.382 &  0.037 &  -9999.0 &  15.53 &  0.94 &  22.1 &  1.24 &  0 &  17.6 &  0.56 &  22.4 &  1.34 &  0 &  15.95 &  1.07 &  21.95 &  1.39 &  0 &  14.42 &  1.13 &  21.59 &  1.58 &  1 &  0.121 &  4954.74 &  3.323 &  -0.315 &  0.12491 &  -0.00902 &  0.21221 &  0.19191 &  0.19799 &  0.0801 &  0.14047 &  0.13541 &  0.14379 &  0.00917 &  0.07458 &  0.00775 &  3620667089910130688 &  12.927866& SPLUS-n05s43_000014485& 207.59904480& -6.03435946& 15.55648& 0.01100& 98.45454& 1.00& 15.23648& 0.01100& 98.45454& 1.00& 15.05148& 0.01500& 72.20000& 1.00& 14.29352& 0.01300& 83.30769& 1.00& 14.14552& 0.01100& 98.45454& 1.00& 13.63852& 0.00800& 135.37500& 1.00& 13.42852& 0.01000& 108.30000& 1.00& 12.98335& 0.01400& 77.35714& 1.00& 12.87735& 0.01200& 90.25000& 1.00& -999& -999& -999& -999& 12.63450& 0.01100& 98.45454& 1.00& -999& -999& -999& -999& -999
  654509048B &  654509048 &  J135129.11-060913.5 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  48 &  B &  207.87133 &  -6.1537749 &  62.05 &  Star &  Kpg &  12.76 &  12.69 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.8713251 &  -6.1537749 &  6038.1 &  35.62 &  4.083 &  0.038 &  -0.547 &  0.024 &  -9999.0 &  25.1 &  0.42 &  31.67 &  0.91 &  0 &  27.39 &  0.5 &  32.19 &  1.32 &  0 &  25.58 &  0.6 &  31.58 &  1.07 &  0 &  24.42 &  0.78 &  31.59 &  1.35 &  1 &  0.073 &  5825.77 &  4.165 &  -0.479 &  0.12295 &  0.10543 &  -9999.0 &  0.12042 &  -9999.0 &  0.07834 &  -9999.0 &  0.01112 &  -9999.0 &  -9999.0 &  0.00787 &  -9999.0 &  3620650459796822656 &  12.767176& SPLUS-n06s43_000017843& 207.87136841& -6.15379095& 14.38042& 0.01000& 108.30000& 1.00& 13.91442& 0.01000& 108.30000& 1.00& 13.85042& 0.01200& 90.25000& 1.00& 13.41577& 0.01300& 83.30769& 1.00& 13.34877& 0.01400& 77.35714& 1.00& 13.12777& 0.01400& 77.35714& 1.00& 12.97477& 0.01900& 57.00000& 1.00& -999& -999& -999& -999& 12.80373& 0.02300& 47.08696& 1.00& -999& -999& -999& -999& 12.70479& 0.02800& 38.67857& 1.00& -999& -999& -999& -999& -999
  654509049B &  654509049 &  J135120.53-060518.2 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  49 &  B &  207.83556 &  -6.0884046 &  62.25 &  Star &  Kpg &  12.44 &  12.36 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.8355569 &  -6.0884046 &  5191.07 &  45.18 &  4.427 &  0.048 &  -0.587 &  0.03 &  -9999.0 &  -55.94 &  0.67 &  -49.37 &  1.05 &  0 &  -54.71 &  0.43 &  -49.91 &  1.29 &  0 &  -55.71 &  0.77 &  -49.71 &  1.17 &  0 &  -56.53 &  1.0 &  -49.36 &  1.49 &  1 &  0.163 &  4990.16 &  4.348 &  -0.525 &  0.01577 &  -0.11766 &  0.22953 &  0.1667 &  0.18325 &  0.10835 &  0.45354 &  0.21074 &  -0.05929 &  -0.18195 &  0.07506 &  0.26766 &  3620652040344792576 &  12.464975& SPLUS-n06s43_000017633& 207.83547974& -6.08846092& 14.66326& 0.01100& 98.45454& 1.00& 14.35926& 0.01000& 108.30000& 1.00& 14.24826& 0.01300& 83.30769& 1.00& 13.54697& 0.01300& 83.30769& 1.00& 13.47397& 0.01500& 72.20000& 1.00& 13.01397& 0.01700& 63.70588& 1.00& 12.87497& 0.02100& 51.57143& 1.00& -999& -999& -999& -999& 12.41546& 0.02500& 43.32000& 1.00& -999& -999& -999& -999& 12.20061& 0.03100& 34.93548& 1.00& -999& -999& -999& -999& -999
  654509050B &  654509050 &  J135043.60-060659.4 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  50 &  B &  207.68169 &  -6.1165219 &  63.39 &  Star &  Kpg &  12.41 &  12.35 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.6816938 &  -6.1165219 &  6094.2 &  36.7 &  4.14 &  0.039 &  -0.256 &  0.024 &  -9999.0 &  -17.21 &  0.46 &  -10.64 &  0.93 &  0 &  -16.38 &  0.46 &  -11.58 &  1.3 &  0 &  -17.18 &  0.6 &  -11.18 &  1.07 &  0 &  -17.91 &  0.81 &  -10.74 &  1.37 &  1 &  0.026 &  6016.53 &  4.163 &  -0.149 &  0.03804 &  0.09266 &  -9999.0 &  0.04136 &  -9999.0 &  0.04584 &  -9999.0 &  -0.03773 &  -9999.0 &  -9999.0 &  0.01403 &  -9999.0 &  3620653861410906496 &  12.416569& SPLUS-n06s43_000017677& 207.68168640& -6.11651278& 14.03894& 0.01200& 90.25000& 1.00& 13.60594& 0.01200& 90.25000& 1.00& 13.54794& 0.01500& 72.20000& 1.00& 13.06204& 0.01700& 63.70588& 1.00& 13.00404& 0.02000& 54.15000& 1.00& 12.75304& 0.02000& 54.15000& 1.00& 12.60704& 0.02300& 47.08696& 1.00& -999& -999& -999& -999& 12.45993& 0.02600& 41.65385& 1.00& -999& -999& -999& -999& 12.39766& 0.02900& 37.34483& 1.00& -999& -999& -999& -999& -999
  654509060B &  654509060 &  J135126.43-053422.6 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  60 &  B &  207.86016 &  -5.5729461 &  114.2 &  Star &  Kpg &  11.44 &  11.35 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.8601583 &  -5.5729461 &  5616.75 &  96.36 &  3.987 &  0.084 &  0.275 &  0.056 &  -9999.0 &  -27.68 &  0.53 &  -21.11 &  0.97 &  0 &  -25.74 &  0.43 &  -20.95 &  1.29 &  0 &  -27.28 &  0.69 &  -21.28 &  1.12 &  0 &  -28.39 &  2.14 &  -21.22 &  2.41 &  1 &  -0.011 &  5549.91 &  4.095 &  0.267 &  0.02549 &  0.21436 &  -9999.0 &  -0.00409 &  -9999.0 &  0.09154 &  -9999.0 &  -0.07065 &  -9999.0 &  -9999.0 &  0.10013 &  -9999.0 &  3620826033764603136 &  11.429893& SPLUS-n05s43_000024386& 207.86015320& -5.57293797& 13.60375& 0.00800& 135.37500& 1.00& 13.25375& 0.00800& 135.37500& 1.00& 13.02075& 0.01000& 108.30000& 1.00& 12.45286& 0.00900& 120.33334& 1.00& 12.31486& 0.00800& 135.37500& 1.00& -999& -999& -999& -999& 11.76786& 0.00700& 154.71428& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  654509062B &  654509062 &  J135100.52-054547.4 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  62 &  B &  207.75218 &  -5.7631708 &  23.02 &  Star &  Kpg &  11.63 &  11.55 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.7521824 &  -5.7631708 &  5820.78 &  66.5 &  4.413 &  0.082 &  -0.053 &  0.049 &  -9999.0 &  -42.56 &  0.99 &  -35.99 &  1.28 &  0 &  -40.0 &  1.14 &  -35.2 &  1.67 &  0 &  -42.25 &  1.08 &  -36.25 &  1.39 &  0 &  -40.87 &  1.36 &  -33.7 &  1.75 &  1 &  -0.018 &  5734.53 &  4.381 &  -0.016 &  -0.01826 &  0.14548 &  -9999.0 &  -0.00845 &  -9999.0 &  -0.02313 &  -9999.0 &  -0.03576 &  -9999.0 &  -9999.0 &  0.05334 &  -9999.0 &  3620682036396416256 &  11.629941& SPLUS-n05s43_000024489& 207.75224304& -5.76314163& 13.57403& 0.00900& 120.33334& 1.00& 13.23103& 0.01000& 108.30000& 1.00& 13.12203& 0.01200& 90.25000& 1.00& 12.54921& 0.01100& 98.45454& 1.00& 12.46621& 0.01000& 108.30000& 1.00& -999& -999& -999& -999& 11.94821& 0.00800& 135.37500& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  654509067B &  654509067 &  J135059.83-053738.6 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  67 &  B &  207.7493 &  -5.6274071 &  70.03 &  Star &  Kpg &  11.81 &  11.7 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.7492975 &  -5.6274071 &  4537.52 &  71.61 &  4.55 &  0.073 &  -0.148 &  0.047 &  -9999.0 &  -24.72 &  1.27 &  -18.15 &  1.51 &  0 &  -22.49 &  0.55 &  -17.7 &  1.34 &  0 &  -24.25 &  1.25 &  -18.25 &  1.53 &  0 &  -25.59 &  1.59 &  -18.42 &  1.93 &  1 &  -0.031 &  4852.93 &  4.541 &  0.084 &  0.0015 &  0.02721 &  0.00546 &  0.00838 &  9.9E-4 &  -0.03386 &  -0.04601 &  -0.00578 &  0.00651 &  0.09164 &  0.027 &  0.07388 &  3620824113914407424 &  11.816606& SPLUS-n05s43_000024384& 207.74928284& -5.62739801& 15.06609& 0.00900& 120.33334& 1.00& 14.83209& 0.01000& 108.30000& 1.00& 14.46209& 0.01100& 98.45454& 1.00& 13.62753& 0.01000& 108.30000& 1.00& 13.34252& 0.00800& 135.37500& 1.00& 12.67052& 0.00800& 135.37500& 1.00& 12.59352& 0.00700& 154.71428& 1.00& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999& -999
  654509068B &  654509068 &  J135017.17-053535.4 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  68 &  B &  207.57156 &  -5.5931862 &  68.67 &  Star &  Kpg &  12.35 &  12.27 &  99.0 &  99.0 &  99.0 &  99.0 &  99.0 &  KII &  Obj &  K2C6 &  - &  0 &  0.0 &  207.5715578 &  -5.5931862 &  5877.81 &  36.63 &  4.04 &  0.038 &  -0.256 &  0.024 &  -9999.0 &  -38.3 &  0.43 &  -31.73 &  0.92 &  0 &  -36.34 &  0.33 &  -31.55 &  1.26 &  0 &  -37.77 &  0.68 &  -31.77 &  1.12 &  0 &  -38.94 &  0.81 &  -31.77 &  1.37 &  1 &  0.001 &  5728.79 &  4.102 &  -0.19 &  0.03305 &  0.15627 &  -9999.0 &  0.02018 &  -9999.0 &  -0.03117 &  -9999.0 &  0.08283 &  -9999.0 &  -9999.0 &  0.02921 &  -9999.0 &  3620734911738450944 &  12.345352& SPLUS-n05s43_000014524& 207.57154846& -5.59315968& 14.11929& 0.00800& 135.37500& 1.00& 13.68329& 0.00800& 135.37500& 1.00& 13.63329& 0.01000& 108.30000& 1.00& 13.17577& 0.01400& 77.35714& 1.00& 13.09677& 0.01000& 108.30000& 1.00& 12.80077& 0.01000& 108.30000& 1.00& 12.63877& 0.01000& 108.30000& 1.00& -999& -999& -999& -999& 12.35257& 0.01300& 83.30769& 1.00& -999& -999& -999& -999& 12.26314& 0.00700& 154.71428& 1.00& -999& -999& -999& -999& -999
  654509070B &  654509070 &  J135123.81-053857.2 &  2018-03-08 &  58186 &  58185 &  HIP67289C601 &  9 &  70 &  B &  207.84925 &  -5.6492248 &  11.66 &  FS &  ugriz &  16.15 &  14.97 &  14.58 &  14.47 &  14.47 &  99.0 &  99.0 &  LAMOST &  F-Std &  DR7 &  SDSS &  0 &  0.0 &  207.8492452 &  -5.6492248 &  5669.04 &  95.2 &  3.706 &  0.128 &  -0.657 &  0.078 &  -9999.0 &  -30.29 &  2.17 &  -23.72 &  2.32 &  0 &  -24.34 &  2.41 &  -19.55 &  2.7 &  0 &  -29.64 &  1.72 &  -23.64 &  1.93 &  0 &  -28.64 &  1.68 &  -21.47 &  2.01 &  1 &  0.061 &  5759.77 &  3.929 &  -0.269 &  0.11728 &  0.07258 &  -9999.0 &  0.11468 &  -9999.0 &  0.04012 &  -9999.0 &  -0.05779 &  -9999.0 &  -9999.0 &  -0.00531 &  -9999.0 &  3620777315950746240 &  14.609846& SPLUS-n05s43_000003978& 207.84924316& -5.64921379& 16.27584& 0.01300& 83.30769& 1.00& 15.88115& 0.01300& 83.30769& 1.00& 15.82615& 0.01500& 72.20000& 1.00& 15.35666& 0.01200& 90.25000& 1.00& 15.27566& 0.01300& 83.30769& 1.00& 15.03993& 0.00900& 120.33334& 1.00& 14.86266& 0.01000& 108.30000& 1.00& 14.64666& 0.01000& 108.30000& 1.00& 14.62197& 0.00900& 120.33334& 1.00& 14.52466& 0.01200& 90.25000& 1.00& 14.53537& 0.01000& 108.30000& 1.00& 14.50605& 0.01500& 72.20000& 1.00& -999
